Wl; DC; WR1; WR2; S; -; Info; Info; 
295.98773;1428.3;1442.1;1446.1;1425
296.2545;1203.5;1216.7;1216.6;1202.4
296.52125;1265.8;1279.7;1286.6;1274.6
296.788;1433.5;1447.6;1456;1443.8
297.05474;1345.5;1356.2;1364.9;1351.4
297.32147;1218.7;1226.5;1228.3;1223
297.58819;1309.5;1320.2;1322.8;1308.6
297.85491;1572.9;1590.9;1591.8;1582.4
298.12162;1430.3;1448.4;1445.3;1438.1
298.38832;1210.6;1225.4;1222.2;1218.8
298.65501;1336.8;1351.5;1349.3;1339.5
298.92169;1515.1;1536.1;1530.9;1523.4
299.18837;1401.6;1420.3;1418.7;1408.7
299.45504;1267.7;1280.4;1286;1269.4
299.7217;1283.4;1301.9;1311.8;1289.8
299.98835;1435;1449.3;1454.2;1430.2
300.25499;1420.3;1432.9;1441.6;1425.3
300.52163;1289.8;1293.2;1302.8;1294.8
300.78826;1283;1296.6;1290;1285.6
301.05488;1448.1;1467.6;1459.1;1452.5
301.3215;1403.2;1428.2;1423.9;1415.7
301.5881;1223.7;1241.2;1236.9;1229.7
301.8547;1294.1;1309.8;1306.3;1296.3
302.12129;1515.8;1537.9;1534.5;1518.7
302.38787;1532.5;1555.4;1551.6;1547
302.65445;1237.3;1251;1249;1241.3
302.92101;1285;1299.9;1299.4;1288.5
303.18757;1461;1475.5;1476.8;1473.1
303.45412;1321.7;1338.2;1334.2;1328.1
303.72066;1266.1;1283.7;1284.6;1271.2
303.9872;1323.2;1343.6;1346.9;1332.5
304.25373;1613.6;1629.7;1629;1619.5
304.52025;1469.5;1485.3;1486.2;1478.3
304.78676;1238.8;1261.7;1259.6;1244.5
305.05326;1251.6;1268.7;1270;1256.7
305.31976;1358.4;1378.2;1369;1365.9
305.58625;1370.3;1382.6;1378.6;1371.2
305.85273;1196.3;1208.1;1209.6;1195.8
306.1192;1275.2;1291;1294;1276.1
306.38566;1448.5;1466.1;1465.5;1451.8
306.65212;1413.2;1430;1430.6;1417.5
306.91857;1202.6;1215.8;1216.1;1206.5
307.18501;1285.9;1308.7;1301.2;1291
307.45144;1458;1479.4;1478.7;1465
307.71787;1397.7;1408.9;1411;1402.3
307.98428;1203.1;1222.1;1225.8;1208.3
308.25069;1295.2;1320.8;1318.3;1305.4
308.51709;1402.1;1428.4;1430.6;1411.3
308.78349;1377.7;1403.8;1410;1390.7
309.04987;1219.3;1236.1;1242.1;1233.3
309.31625;1275.7;1287.1;1291.8;1275.7
309.58262;1483.9;1498.5;1499.7;1481
309.84898;1379;1393.9;1390.1;1379.5
310.11534;1235.7;1252.7;1250.4;1244.4
310.38168;1246.9;1264.2;1264.3;1256.8
310.64802;1386.4;1406.1;1406.6;1388.9
310.91435;1387.9;1407.6;1414.3;1400.8
311.18067;1216.9;1245;1244.2;1230.4
311.44699;1288.8;1307.6;1306.3;1295.4
311.7133;1483;1502.3;1506.3;1492
311.9796;1388.8;1403.3;1410;1399.9
312.24589;1217.2;1234.1;1242.6;1227.2
312.51217;1244;1265.5;1269.4;1253.1
312.77845;1341.2;1358;1358.8;1347.2
313.04471;1284.5;1307.4;1306.7;1288.9
313.31097;1207.5;1232.6;1227.5;1223.2
313.57722;1237.7;1265.2;1266.6;1260.1
313.84347;1406.1;1432.6;1432.5;1422.9
314.1097;1440.3;1449.5;1459.4;1444.2
314.37593;1275.8;1290.2;1294.7;1288.6
314.64215;1348;1367;1372.2;1361.4
314.90837;1458.1;1479.9;1485.8;1469.6
315.17457;1415.5;1436.7;1441.8;1421.1
315.44077;1245.4;1269.1;1272.9;1254.9
315.70696;1344.4;1369.3;1362.4;1360
315.97314;1532.2;1562.2;1554;1545.3
316.23931;1457.4;1486;1485.8;1465.8
316.50547;1263.9;1287.1;1297.6;1275.4
316.77163;1309.3;1333.1;1342.5;1326.8
317.03778;1437;1464.8;1466.2;1454
317.30392;1475.1;1498.6;1493.8;1479.2
317.57006;1272.9;1295.3;1297.7;1279.6
317.83618;1298.8;1324.8;1324.8;1307.4
318.1023;1447.9;1471.7;1483.7;1459.8
318.36841;1404.9;1428;1429.7;1411.7
318.63451;1269.6;1290.3;1297.4;1279
318.9006;1380.9;1403.2;1412;1384.5
319.16669;1577.4;1608.1;1615.2;1587.1
319.43277;1408.9;1432.7;1440.3;1417.9
319.69884;1252;1279.3;1280.1;1263.5
319.9649;1308.6;1336;1341.8;1321.6
320.23096;1485.2;1514.2;1520.3;1497.7
320.497;1475.7;1505.7;1514.3;1484.8
320.76304;1287.6;1317.6;1319;1296.3
321.02907;1298.4;1325.5;1329.7;1308.5
321.2951;1466.5;1489.8;1499.6;1477.8
321.56111;1480.2;1507.6;1516.5;1497.3
321.82712;1348.3;1376.9;1374.5;1362.5
322.09312;1356.2;1385.9;1383.4;1374.8
322.35911;1507;1541;1537;1527.9
322.62509;1464.5;1491.1;1493;1476.8
322.89107;1269.8;1299.3;1301.8;1287.6
323.15703;1297.3;1327.1;1329.5;1309.5
323.42299;1528.5;1563;1562.8;1538.4
323.68895;1511.2;1561.9;1554.4;1519.5
323.95489;1273.5;1312.2;1307.7;1284.5
324.22083;1297.5;1328.7;1330.6;1307.1
324.48675;1357.6;1395.6;1399.2;1372.4
324.75267;1352;1382.1;1387.8;1364.2
325.01859;1265.7;1302.9;1304.5;1283.7
325.28449;1327.4;1363.2;1369.8;1346.8
325.55039;1406.2;1439.2;1444.9;1421.8
325.81628;1470.9;1513.9;1515.1;1490.4
326.08216;1264.3;1305;1305.3;1282.5
326.34803;1296.6;1339.6;1339.6;1313.9
326.61389;1542.9;1588.6;1585.9;1560.6
326.87975;1486;1531.7;1534.8;1509.3
327.1456;1250.5;1296.7;1295.3;1273.5
327.41144;1264.6;1306.6;1305.3;1284
327.67727;1370;1405.9;1402.6;1385.3
327.9431;1392.2;1435.4;1437.9;1412.6
328.20892;1263.2;1301.8;1310.2;1281.8
328.47473;1364.4;1405.9;1405.8;1383.6
328.74053;1480.3;1522.7;1521.7;1495.9
329.00632;1368.8;1418.8;1414;1391.1
329.27211;1289.2;1333;1333.9;1308.5
329.53788;1316.2;1366.3;1364.8;1327.9
329.80365;1453.5;1497.2;1502.9;1463.5
330.06941;1361.4;1402.8;1405;1365.4
330.33517;1301.1;1340.9;1344.8;1310.1
330.60091;1392.9;1438.1;1441.2;1410.8
330.86665;1593.8;1641.6;1643.4;1609.7
331.13238;1477.4;1526.4;1528.6;1493.2
331.3981;1238.3;1292;1292.4;1261.3
331.66382;1312.8;1361.9;1360.3;1329.6
331.92953;1464.7;1514.7;1516.4;1477.1
332.19522;1372.8;1425.6;1426.3;1391.6
332.46091;1239.5;1290.1;1291.3;1255.4
332.7266;1294.9;1343.1;1347.3;1309.7
332.99227;1509.4;1552.1;1557.5;1519.5
333.25794;1466.2;1518.3;1515.6;1480.4
333.5236;1248.7;1296.4;1298.8;1268.9
333.78925;1261.6;1312;1314;1278.7
334.05489;1396.3;1444.3;1456.1;1414.8
334.32052;1433.9;1487.7;1487;1457.7
334.58615;1302.1;1361.9;1357.5;1324.7
334.85177;1348.1;1404.1;1403.3;1372.2
335.11738;1533.1;1582.2;1591.6;1552.9
335.38298;1521.7;1581;1577.1;1545.5
335.64858;1251.2;1312.7;1306;1272.7
335.91417;1356.4;1409.1;1408.7;1373.1
336.17975;1480;1534.2;1540.4;1502.4
336.44532;1353.5;1416.4;1412.3;1375.9
336.71088;1265.3;1325.2;1323.6;1281.2
336.97644;1288.1;1342.1;1346.4;1308.5
337.24198;1421.4;1485.7;1480.8;1449.9
337.50752;1423.4;1494.6;1488.3;1447.8
337.77305;1293.3;1362.8;1365;1315.5
338.03858;1291.9;1353.6;1357.1;1311.9
338.30409;1356.5;1422;1425.6;1387.5
338.5696;1271.3;1349.9;1350.1;1309.6
338.8351;1280.9;1351.2;1351.8;1297.9
339.10059;1384.5;1463.5;1457.8;1411.6
339.36608;1544.8;1621.5;1615.8;1570.3
339.63155;1359.8;1439.6;1434.3;1387.4
339.89702;1265.5;1350.1;1346.3;1292.8
340.16248;1261.8;1340.9;1346.8;1291.4
340.42793;1380.7;1458.7;1466.7;1411.4
340.69338;1381.9;1464.9;1456.5;1406.2
340.95881;1318.2;1394.8;1395.2;1337.9
341.22424;1349.1;1426.6;1429.1;1369.4
341.48966;1466.7;1549.5;1550.1;1490.8
341.75507;1438.1;1518.8;1517.4;1460.3
342.02048;1264.9;1355.1;1338.3;1283.8
342.28587;1312.9;1396.2;1384.2;1335.8
342.55126;1425.2;1520.6;1503.4;1458.7
342.81664;1325.5;1424.1;1416;1354.1
343.08202;1289.8;1390.3;1380.1;1315.5
343.34738;1346.3;1444.2;1444.2;1375.9
343.61274;1401;1503.1;1497.7;1436.8
343.87809;1371.3;1461.3;1455.4;1395
344.14343;1286.4;1367;1367.8;1304.9
344.40876;1301.4;1387.6;1383.2;1328.9
344.67408;1418.7;1512;1514.7;1445.4
344.9394;1304.1;1405.4;1410.2;1327.9
345.20471;1259.4;1356.2;1357.4;1278.5
