WaveLenght (nm)	Skylarr
704.4	0.223390737
704.41	0.223715891
704.42	0.224043586
704.43	0.224370937
704.44	0.224699041
704.45	0.225026383
704.46	0.22532066
704.47	0.225509518
704.48	0.225592119
704.49	0.225568757
704.5	0.225439691
704.51	0.225235424
704.52	0.225018435
704.53	0.224790123
704.54	0.224549488
704.55	0.224297023
704.56	0.224058443
704.57	0.223872785
704.58	0.223741033
704.59	0.223663603
704.6	0.223641504
704.61	0.223671362
704.62	0.22374433
704.63	0.22386099
704.64	0.224019875
704.65	0.224220361
704.66	0.224452187
704.67	0.224697281
704.68	0.224955677
704.69	0.225226458
704.7	0.225506855
704.71	0.225357003
704.72	0.224456643
704.73	0.222816674
704.74	0.220400948
704.75	0.217246732
704.76	0.213698241
704.77	0.209972902
704.78	0.206066737
704.79	0.20195872
704.8	0.19765276
704.81	0.194055936
704.82	0.191942351
704.83	0.191296941
704.84	0.192176371
704.85	0.194560342
704.86	0.197702263
704.87	0.201092941
704.88	0.204724356
704.89	0.208567792
704.9	0.212567171
704.91	0.216190152
704.92	0.219044108
704.93	0.221186208
704.94	0.222614815
704.95	0.223360007
704.96	0.223790158
704.97	0.224122031
704.98	0.224357964
704.99	0.224500062
705	0.224551432
705.01	0.224564131
705.02	0.224565451
705.03	0.224555128
705.04	0.224532953
705.05	0.22450023
705.06	0.224473082
705.07	0.224459581
705.08	0.224459714
705.09	0.224473735
705.1	0.224500146
705.11	0.22451207
705.12	0.224501218
705.13	0.224469036
705.14	0.224414107
705.15	0.224328165
705.16	0.224117331
705.17	0.223756368
705.18	0.223242801
705.19	0.222564305
705.2	0.221733753
705.21	0.220881028
705.22	0.220040479
705.23	0.219214876
705.24	0.218404068
705.25	0.217631738
705.26	0.217103167
705.27	0.216879552
705.28	0.216965343
705.29	0.217359157
705.3	0.218021951
705.31	0.218684804
705.32	0.219296065
705.33	0.219856204
705.34	0.22036913
705.35	0.220810204
705.36	0.221026218
705.37	0.220985704
705.38	0.220687505
705.39	0.220125272
705.4	0.219332275
705.41	0.218584004
705.42	0.217936247
705.43	0.217393683
705.44	0.2169644
705.45	0.216676073
705.46	0.216679655
705.47	0.21700296
705.48	0.217636478
705.49	0.218567115
705.5	0.219712621
705.51	0.220782096
705.52	0.221741949
705.53	0.222599595
705.54	0.223358914
705.55	0.224010483
705.56	0.224498495
705.57	0.224818276
705.58	0.224977207
705.59	0.224982226
705.6	0.224855716
705.61	0.224715939
705.62	0.22457422
705.63	0.224431022
705.64	0.224287308
705.65	0.224157541
705.66	0.224098027
705.67	0.224114328
705.68	0.224206216
705.69	0.224375388
705.7	0.224594289
705.71	0.224792289
705.72	0.224962383
705.73	0.225105452
705.74	0.225220108
705.75	0.225298912
705.76	0.225308032
705.77	0.225245069
705.78	0.225110061
705.79	0.224902313
705.8	0.224615803
705.81	0.224249708
705.82	0.223801914
705.83	0.223272829
705.84	0.222655817
705.85	0.221991473
705.86	0.221384088
705.87	0.220840151
705.88	0.220362243
705.89	0.21995619
705.9	0.219647768
705.91	0.21952275
705.92	0.219585767
705.93	0.219834218
705.94	0.220265508
705.95	0.220787673
705.96	0.221209711
705.97	0.221527905
705.98	0.221746223
705.99	0.221864976
706	0.221919192
706.01	0.221971182
706.02	0.222018412
706.03	0.222066288
706.04	0.222111753
706.05	0.222177321
706.06	0.222315753
706.07	0.222529522
706.08	0.22281732
706.09	0.223177394
706.1	0.223545496
706.11	0.223805358
706.12	0.223953733
706.13	0.223992673
706.14	0.223921621
706.15	0.22376841
706.16	0.223580691
706.17	0.22335973
706.18	0.223103831
706.19	0.222812955
706.2	0.222537638
706.21	0.222358889
706.22	0.22228111
706.23	0.222304802
706.24	0.22242744
706.25	0.222610834
706.26	0.222795202
706.27	0.222979603
706.28	0.223163681
706.29	0.223348121
706.3	0.223511758
706.31	0.223623536
706.32	0.223684235
706.33	0.223692131
706.34	0.223650793
706.35	0.22359546
706.36	0.223577897
706.37	0.223599967
706.38	0.223660123
706.39	0.223758543
706.4	0.223844307
706.41	0.223857896
706.42	0.223800924
706.43	0.22367154
706.44	0.223469592
706.45	0.223223542
706.46	0.222963557
706.47	0.222690038
706.48	0.222401715
706.49	0.222099352
706.5	0.221859516
706.51	0.221776103
706.52	0.221851136
706.53	0.222083583
706.54	0.222468649
706.55	0.222892362
706.56	0.223238671
706.57	0.22350561
706.58	0.223696414
706.59	0.223812509
706.6	0.223856327
706.61	0.223826855
706.62	0.223725923
706.63	0.223552489
706.64	0.223305306
706.65	0.22302167
706.66	0.222744429
706.67	0.222474621
706.68	0.222208169
706.69	0.221951284
706.7	0.22167491
706.71	0.221361714
706.72	0.221005246
706.73	0.220607549
706.74	0.220168401
706.75	0.21977681
706.76	0.219528777
706.77	0.219422312
706.78	0.219461179
706.79	0.219644043
706.8	0.219925816
706.81	0.22026556
706.82	0.220663787
706.83	0.2211196
706.84	0.221631763
706.85	0.222129322
706.86	0.222553695
706.87	0.222908736
706.88	0.223195297
706.89	0.22341612
706.9	0.223596649
706.91	0.223763384
706.92	0.22391548
706.93	0.224051848
706.94	0.224172635
706.95	0.224279899
706.96	0.224376895
706.97	0.224461497
706.98	0.224533805
706.99	0.224592941
707	0.224635725
707.01	0.224656251
707.02	0.224655128
707.03	0.224630775
707.04	0.224585396
707.05	0.224553594
707.06	0.224563668
707.07	0.224614327
707.08	0.224707229
707.09	0.224839892
707.1	0.225001153
707.11	0.225179523
707.12	0.225375251
707.13	0.225586572
707.14	0.225812558
707.15	0.22600788
707.16	0.226139976
707.17	0.226209364
707.18	0.226217632
707.19	0.226165342
707.2	0.226087876
707.21	0.226007781
707.22	0.225925702
707.23	0.225841313
707.24	0.225755058
707.25	0.225673938
707.26	0.225600627
707.27	0.225534946
707.28	0.225477809
707.29	0.225427729
707.3	0.22534061
707.31	0.225183608
707.32	0.224955957
707.33	0.224656378
707.34	0.224283398
707.35	0.22388099
707.36	0.223478858
707.37	0.223078318
707.38	0.222678887
707.39	0.222279894
707.4	0.221959749
707.41	0.221772517
707.42	0.221718233
707.43	0.221797801
707.44	0.222012177
707.45	0.222278398
707.46	0.222543039
707.47	0.22280425
707.48	0.223063367
707.49	0.223320108
707.5	0.223544446
707.51	0.223716712
707.52	0.223840524
707.53	0.223914619
707.54	0.223940671
707.55	0.22396064
707.56	0.224000429
707.57	0.224059373
707.58	0.224140236
707.59	0.224239305
707.6	0.224307819
707.61	0.224307144
707.62	0.224240175
707.63	0.224105198
707.64	0.223901057
707.65	0.223673927
707.66	0.223455458
707.67	0.223246265
707.68	0.22304615
707.69	0.222856957
707.7	0.222722452
707.71	0.222675919
707.72	0.222717485
707.73	0.222848103
707.74	0.223065003
707.75	0.223315329
707.76	0.223563874
707.77	0.223810036
707.78	0.224054299
707.79	0.22429579
707.8	0.224531228
707.81	0.224755336
707.82	0.224969254
707.83	0.225172106
707.84	0.225364502
707.85	0.225501552
707.86	0.225545327
707.87	0.225497775
707.88	0.225356807
707.89	0.225121538
707.9	0.224783557
707.91	0.224333063
707.92	0.223767702
707.93	0.223081548
707.94	0.222270572
707.95	0.221441617
707.96	0.220688784
707.97	0.220016804
707.98	0.219428625
707.99	0.218929586
708	0.218564298
708.01	0.218380315
708.02	0.218376617
708.03	0.218555135
708.04	0.218910764
708.05	0.219324474
708.06	0.219696648
708.07	0.220027422
708.08	0.220319858
708.09	0.220574473
708.1	0.220782008
708.11	0.220944899
708.12	0.221063001
708.13	0.221137281
708.14	0.221167842
708.15	0.221241611
708.16	0.221442494
708.17	0.221768169
708.18	0.222212296
708.19	0.222774512
708.2	0.223348557
708.21	0.223837786
708.22	0.224242892
708.23	0.224569466
708.24	0.224815225
708.25	0.224975813
708.26	0.22505003
708.27	0.225039164
708.28	0.224943926
708.29	0.224760852
708.3	0.224580315
708.31	0.224483446
708.32	0.224469462
708.33	0.224540251
708.34	0.22469457
708.35	0.224876351
708.36	0.225023315
708.37	0.225137783
708.38	0.225218708
708.39	0.225266215
708.4	0.22528877
708.41	0.225299194
708.42	0.225299952
708.43	0.225288991
708.44	0.225266165
708.45	0.225265155
708.46	0.225321314
708.47	0.225434604
708.48	0.225603991
708.49	0.225831034
708.5	0.226075846
708.51	0.226290213
708.52	0.226475478
708.53	0.226631111
708.54	0.22675769
708.55	0.226843077
708.56	0.226867486
708.57	0.226830908
708.58	0.226733825
708.59	0.226573947
708.6	0.226382182
708.61	0.226199264
708.62	0.226027142
708.63	0.225865673
708.64	0.225715586
708.65	0.225594094
708.66	0.225526503
708.67	0.225514503
708.68	0.225556148
708.69	0.225652641
708.7	0.22576072
708.71	0.225810443
708.72	0.225801302
708.73	0.225734462
708.74	0.225608523
708.75	0.225438405
708.76	0.22525375
708.77	0.225056485
708.78	0.224845891
708.79	0.224621821
708.8	0.224432007
708.81	0.224351971
708.82	0.224385705
708.83	0.224529673
708.84	0.224782995
708.85	0.225098638
708.86	0.22538648
708.87	0.225647433
708.88	0.225880455
708.89	0.226087647
708.9	0.226220593
708.91	0.2261796
708.92	0.225955891
708.93	0.225550971
708.94	0.224955147
708.95	0.224223599
708.96	0.223481554
708.97	0.222734409
708.98	0.221983814
708.99	0.221226263
709	0.220537619
709.01	0.220096823
709.02	0.219914689
709.03	0.219996228
709.04	0.220343432
709.05	0.220873044
709.06	0.221406103
709.07	0.221930751
709.08	0.222450257
709.09	0.222965091
709.1	0.223443133
709.11	0.223830893
709.12	0.224124364
709.13	0.224326834
709.14	0.224438364
709.15	0.224490789
709.16	0.224553194
709.17	0.224628746
709.18	0.224717093
709.19	0.224819063
709.2	0.224917235
709.21	0.224957648
709.22	0.224934279
709.23	0.224848665
709.24	0.224700131
709.25	0.224502741
709.26	0.224327042
709.27	0.224181013
709.28	0.224064325
709.29	0.223976053
709.3	0.223931138
709.31	0.223975177
709.32	0.224110041
709.33	0.224335565
709.34	0.224647973
709.35	0.225023619
709.36	0.22537155
709.37	0.225682717
709.38	0.225958124
709.39	0.226199679
709.4	0.226400759
709.41	0.226522451
709.42	0.22656044
709.43	0.226514845
709.44	0.226384636
709.45	0.226181761
709.46	0.225952677
709.47	0.225703064
709.48	0.225432637
709.49	0.225141677
709.5	0.224838327
709.51	0.224562789
709.52	0.224321946
709.53	0.224115596
709.54	0.223944504
709.55	0.223805685
709.56	0.223671893
709.57	0.223541408
709.58	0.223412114
709.59	0.223285639
709.6	0.223163259
709.61	0.223082315
709.62	0.223052839
709.63	0.223076228
709.64	0.223152781
709.65	0.223279262
709.66	0.223426
709.67	0.223584341
709.68	0.223754086
709.69	0.223933368
709.7	0.224116476
709.71	0.224253003
709.72	0.22433432
709.73	0.224360443
709.74	0.224330882
709.75	0.224251604
709.76	0.22418509
709.77	0.224147156
709.78	0.224139388
709.79	0.224160459
709.8	0.224210027
709.81	0.22427626
709.82	0.224351011
709.83	0.224435296
709.84	0.224528283
709.85	0.224628503
709.86	0.224699161
709.87	0.224728579
709.88	0.224715677
709.89	0.224661357
709.9	0.224567637
709.91	0.224467051
709.92	0.224373717
709.93	0.224286929
709.94	0.224207566
709.95	0.224135818
709.96	0.22407828
709.97	0.224033164
709.98	0.22400162
709.99	0.223983592
710	0.223976925
710.01	0.223942957
710.02	0.223859413
710.03	0.223724451
710.04	0.223539562
710.05	0.223304891
710.06	0.223069564
710.07	0.222869263
710.08	0.222704731
710.09	0.222576201
710.1	0.222484975
710.11	0.222447955
710.12	0.222473623
710.13	0.222558935
710.14	0.222704514
710.15	0.222910185
710.16	0.223106482
710.17	0.223248147
710.18	0.223334005
710.19	0.22336468
710.2	0.223341466
710.21	0.223293815
710.22	0.22325475
710.23	0.223223206
710.24	0.223200722
710.25	0.223186522
710.26	0.223207795
710.27	0.223283934
710.28	0.223414524
710.29	0.223600007
710.3	0.223838731
710.31	0.224074742
710.32	0.224236431
710.33	0.224325738
710.34	0.224341015
710.35	0.224283057
710.36	0.224174611
710.37	0.224056001
710.38	0.2239288
710.39	0.22379404
710.4	0.223650362
710.41	0.223538976
710.42	0.223509103
710.43	0.223562734
710.44	0.223697168
710.45	0.223914382
710.46	0.224164979
710.47	0.224365827
710.48	0.224514261
710.49	0.224612555
710.5	0.224659413
710.51	0.224660724
710.52	0.224639144
710.53	0.224595795
710.54	0.224530759
710.55	0.224444293
710.56	0.224360565
710.57	0.224331591
710.58	0.224356894
710.59	0.224439294
710.6	0.224576155
710.61	0.224751234
710.62	0.224921915
710.63	0.225084686
710.64	0.225241098
710.65	0.225389299
710.66	0.225521774
710.67	0.225603152
710.68	0.225630248
710.69	0.22560311
710.7	0.225520723
710.71	0.225382095
710.72	0.225154614
710.73	0.224830999
710.74	0.224408203
710.75	0.223882621
710.76	0.223270723
710.77	0.222685633
710.78	0.222147303
710.79	0.221658837
710.8	0.221221861
710.81	0.220858699
710.82	0.220688031
710.83	0.220735418
710.84	0.2209998
710.85	0.221480642
710.86	0.22214005
710.87	0.222789267
710.88	0.223392557
710.89	0.223951375
710.9	0.224466586
710.91	0.224928078
710.92	0.225286024
710.93	0.225532592
710.94	0.225671991
710.95	0.225704022
710.96	0.225640737
710.97	0.225558602
710.98	0.225466357
710.99	0.225364559
711	0.225253754
711.01	0.225130822
711.02	0.224975859
711.03	0.224779469
711.04	0.22454042
711.05	0.224258919
711.06	0.223936891
711.07	0.223637902
711.08	0.223395292
711.09	0.223208987
711.1	0.223079666
711.11	0.223008926
711.12	0.22301091
711.13	0.223090005
711.14	0.223244847
711.15	0.223475908
711.16	0.223778043
711.17	0.224077549
711.18	0.224337699
711.19	0.22456051
711.2	0.224744297
711.21	0.224891171
711.22	0.224998485
711.23	0.225058671
711.24	0.225073728
711.25	0.22504299
711.26	0.224966605
711.27	0.224859764
711.28	0.224724625
711.29	0.224560759
711.3	0.224368838
711.31	0.224147748
711.32	0.223933316
711.33	0.223774666
711.34	0.223673005
711.35	0.223627622
711.36	0.223640921
711.37	0.223720756
711.38	0.223876066
711.39	0.224106702
711.4	0.224410419
711.41	0.224786584
711.42	0.225184526
711.43	0.225538253
711.44	0.225849686
711.45	0.226118493
711.46	0.226346337
711.47	0.226519873
711.48	0.226611608
711.49	0.226617822
711.5	0.226540146
711.51	0.226377933
711.52	0.226156378
711.53	0.225928443
711.54	0.225695784
711.55	0.225459773
711.56	0.225219846
711.57	0.224998964
711.58	0.224865712
711.59	0.224823133
711.6	0.224871683
711.61	0.225012311
711.62	0.225216533
711.63	0.225388015
711.64	0.225515156
711.65	0.225599668
711.66	0.225641345
711.67	0.225630656
711.68	0.225556073
711.69	0.225420508
711.7	0.225223177
711.71	0.224962723
711.72	0.224665324
711.73	0.224443533
711.74	0.224313746
711.75	0.224276697
711.76	0.224331267
711.77	0.224471932
711.78	0.224651617
711.79	0.224862972
711.8	0.225105648
711.81	0.225378396
711.82	0.225673138
711.83	0.225938492
711.84	0.226168211
711.85	0.226362367
711.86	0.226521801
711.87	0.22664919
711.88	0.226746635
711.89	0.226808794
711.9	0.226837116
711.91	0.226830793
711.92	0.226789483
711.93	0.226671569
711.94	0.226451504
711.95	0.226126365
711.96	0.225694059
711.97	0.225156943
711.98	0.224589775
711.99	0.224045581
712	0.223523859
712.01	0.223026543
712.02	0.22255488
712.03	0.222206343
712.04	0.22202748
712.05	0.222023046
712.06	0.222189738
712.07	0.222525048
712.08	0.222905075
712.09	0.223247147
712.1	0.223552232
712.11	0.223821126
712.12	0.224054269
712.13	0.22423872
712.14	0.224389745
712.15	0.224506917
712.16	0.224593582
712.17	0.224648173
712.18	0.224722005
712.19	0.224850587
712.2	0.225031007
712.21	0.225264578
712.22	0.225550503
712.23	0.225842364
712.24	0.226075792
712.25	0.22625184
712.26	0.226368171
712.27	0.226426473
712.28	0.226428706
712.29	0.22638158
712.3	0.226284532
712.31	0.226137454
712.32	0.225939753
712.33	0.22571025
712.34	0.225473932
712.35	0.225229507
712.36	0.224976251
712.37	0.224715587
712.38	0.224450302
712.39	0.224215902
712.4	0.224017154
712.41	0.223855376
712.42	0.223730152
712.43	0.223651454
712.44	0.223664822
712.45	0.223778885
712.46	0.223988766
712.47	0.224294783
712.48	0.224675984
712.49	0.225021657
712.5	0.225316235
712.51	0.225561556
712.52	0.225757342
712.53	0.225898456
712.54	0.225972704
712.55	0.225984575
712.56	0.225933505
712.57	0.225820759
712.58	0.225658678
712.59	0.225525565
712.6	0.225431605
712.61	0.225378401
712.62	0.225363769
712.63	0.225386579
712.64	0.225409063
712.65	0.225420285
712.66	0.225418826
712.67	0.225406422
712.68	0.22538003
712.69	0.225340401
712.7	0.2252926
712.71	0.22523708
712.72	0.225173569
712.73	0.225103135
712.74	0.225056093
712.75	0.225049275
712.76	0.225081781
712.77	0.225153922
712.78	0.225264787
712.79	0.225394039
712.8	0.225529534
712.81	0.2256713
712.82	0.225818451
712.83	0.225971748
712.84	0.226096866
712.85	0.226157552
712.86	0.226152272
712.88	0.226082516
712.89	0.22594759
712.9	0.225746439
712.91	0.225469237
712.92	0.225112181
712.93	0.224676089
712.94	0.224154711
712.95	0.223601141
712.96	0.22310343
712.97	0.222668504
712.98	0.222296009
712.99	0.221989357
713	0.221760007
713.01	0.221629591
713.02	0.221598021
713.03	0.221666837
713.04	0.221833673
713.05	0.222054598
713.06	0.222231928
713.07	0.222360021
713.08	0.222441953
713.09	0.222475594
713.1	0.222461283
713.11	0.222420113
713.12	0.222353321
713.13	0.22226084
713.14	0.222140509
713.15	0.222010203
713.16	0.221909053
713.17	0.221844625
713.18	0.22181558
713.19	0.221822981
713.2	0.221861611
713.21	0.221919512
713.22	0.221997329
713.23	0.222095045
713.24	0.222212872
713.25	0.222348036
713.26	0.222481002
713.27	0.222605828
713.28	0.22272217
713.29	0.22283147
713.3	0.222931822
713.31	0.223026705
713.32	0.223122411
713.33	0.223218346
713.34	0.223314636
713.35	0.223413492
713.36	0.223526257
713.37	0.223657339
713.38	0.223806304
713.39	0.22397209
713.4	0.224153658
713.41	0.224335132
713.42	0.224509588
713.43	0.224677783
713.44	0.224839679
713.45	0.224994338
713.46	0.225144067
713.47	0.225285844
713.48	0.22542094
713.49	0.225549367
713.5	0.22567236
713.51	0.225770286
713.52	0.225797261
713.53	0.225753943
713.54	0.225640524
713.55	0.225455034
713.56	0.225212634
713.57	0.22495345
713.58	0.224679302
713.59	0.224390047
713.6	0.224086091
713.61	0.223812993
713.62	0.223657563
713.63	0.22362393
713.64	0.223710607
713.65	0.223916316
713.66	0.224211191
713.67	0.224513984
713.68	0.224821287
713.69	0.225132325
713.7	0.225447367
713.71	0.225746275
713.72	0.225992073
713.73	0.226185968
713.74	0.226326926
713.75	0.226416228
713.76	0.226467604
713.77	0.22651044
713.78	0.226544371
713.79	0.226570803
713.8	0.226588882
713.81	0.226593112
713.82	0.226489585
713.83	0.226241698
713.84	0.225845287
713.85	0.225298678
713.86	0.224601509
713.87	0.223824919
713.88	0.22300634
713.89	0.222142804
713.9	0.221230872
713.91	0.220283209
713.92	0.219522486
713.93	0.219050404
713.94	0.218871289
713.95	0.218989925
713.96	0.21939495
713.97	0.219952757
713.98	0.220586501
713.99	0.221298192
714	0.222082536
714.01	0.222933015
714.02	0.223710779
714.03	0.2243606
714.04	0.224885417
714.05	0.225287808
714.06	0.225572355
714.07	0.225789212
714.08	0.225953375
714.09	0.226063243
714.1	0.226121948
714.11	0.226128607
714.12	0.226093221
714.13	0.226001258
714.14	0.225849135
714.15	0.225636336
714.16	0.225363452
714.17	0.225040898
714.18	0.224695371
714.19	0.224329557
714.2	0.223941587
714.21	0.223531538
714.22	0.223126056
714.23	0.222824739
714.24	0.222636116
714.25	0.22256249
714.26	0.222605046
714.27	0.222750942
714.28	0.222946561
714.29	0.223186755
714.3	0.223469247
714.31	0.223795054
714.32	0.224139253
714.33	0.224423419
714.34	0.224640667
714.35	0.224791192
714.36	0.224875658
